snr,object_side_size,trial,accuracy,recall,precision,f1,ext_precision,ext_recall,ext_f1,mixed_f1,object_inferred_transformation_array,agents_action
30,6,0,0.8,0.18333333333333343,0.6875000000000003,0.2894736842105265,0.9375,0.15,0.25862068965517243,0.30669144981412655,2,0
30,6,1,0.8,0.3166666666666666,0.7196969696969695,0.4398148148148147,0.9494949494949488,0.2506666666666665,0.39662447257383937,0.4749368435048529,1,0
30,6,2,0.8,0.4311111111111108,0.7174556213017749,0.5385896724042195,0.9722633136094669,0.35053333333333303,0.515288122304978,0.5973509421852322,1,0
30,6,3,0.8,0.26648888888888883,0.5442992011619462,0.35779926005489904,0.9161220043572981,0.26911999999999986,0.41602770220133545,0.412876858182323,4,0
30,6,4,0.8,0.39096888888888853,0.6255368774355031,0.48118853041889526,0.9421025684785381,0.35329599999999955,0.5138821010495933,0.5526077276379651,2,0
30,6,5,0.8,0.27321066666666655,0.5933606433951991,0.3741468360963649,0.9081702387249467,0.2508981333333332,0.3931747654201708,0.42005384586204914,0,0
30,6,6,0.8,0.4185685333333332,0.6684925097089003,0.5148007669378001,0.9424274551068047,0.3540537599999999,0.514731690856481,0.5796791188330109,3,0
30,6,7,0.8,0.48818815999999976,0.7019768331098608,0.5758811265706528,0.9729068268019175,0.4059634773333331,0.5728814919653299,0.6501447173773074,4,0
30,6,8,0.8,0.5627727502222221,0.7207775801036183,0.6320499811650666,0.9801365915913891,0.45916591786666644,0.6253658487432541,0.7150052829350948,3,0
30,6,9,0.8,0.44688486684444434,0.7331659111777127,0.5552994103197583,0.9869361028259239,0.3609388834133333,0.5285707036499059,0.6152048522441869,0,0
30,6,10,0.8,0.2996001359644443,0.5855965210695566,0.3963973337192705,0.8895195883393974,0.27305509512533327,0.41784473593731064,0.4482310471563995,2,0
30,6,11,0.8,0.40826990353066656,0.6430988809662201,0.4994592229945282,0.9220709506866742,0.3512248233301333,0.5086865335791184,0.5659509243693066,2,0
30,6,12,0.8,0.28859536670719993,0.6269588841745631,0.39525222872251536,0.8559766113137779,0.2364086930773333,0.37049255637551654,0.4316563550018319,2,0
30,6,13,0.8,0.18101584243370664,0.5723909698657338,0.27504883661846113,0.8848268459311701,0.167893295341568,0.2822335949428408,0.30054656033697735,2,0
30,6,14,0.8,0.3230644458045437,0.6729730359871747,0.43655718763013635,0.9045839112844869,0.26055032016622903,0.40457077191687024,0.4760954524075264,1,0
30,6,15,0.8,0.42734044553252387,0.7035000397869998,0.5317001369114926,0.9096895636617359,0.3315540481412299,0.4859823720595392,0.5815084788796414,1,0
30,6,16,0.8,0.3429834675371304,0.7545023758836586,0.4715903037782703,0.9271012378806072,0.2528663189062943,0.39735444576918255,0.5007231344017661,0,0
30,6,17,0.8,0.4521645518074823,0.7653841609146858,0.5684858149236228,0.9776943620827542,0.3465543884583686,0.5117230000969699,0.6183529420159102,2,0
30,6,18,0.8,0.5195094192237631,0.765403605688957,0.618928090779147,0.9754446670465693,0.3972435107666947,0.5645696821160231,0.6779508442651183,2,0
30,6,19,0.8,0.587829757601233,0.7496848798316824,0.658964124735974,0.9730760809710773,0.4577948086133558,0.6226546105550669,0.7329117012310896,4,0
30,6,20,0.8,0.6535971394143192,0.7384779877756885,0.6934497871604486,0.9658529015705665,0.512902513557351,0.6700071910125197,0.7796210782490374,3,0
30,6,21,0.8,0.47720931061674043,0.6668593530007861,0.5563153720469677,0.881809761644759,0.3786176139445508,0.529770638710306,0.6192817114028503,4,0
30,6,22,0.8,0.3448931718222287,0.5641274169220024,0.4280732395795143,0.8353090935613141,0.3064120559523999,0.4483560225241906,0.4882085235392901,2,0
30,6,23,0.8,0.4425812041244497,0.6214343550737641,0.5169758332483396,0.8597645411542922,0.36739097809525306,0.5147998452542655,0.5843542350670169,1,0
