snr,object_side_size,trial,accuracy,recall,precision,f1,ext_precision,ext_recall,ext_f1,mixed_f1,object_inferred_transformation_array,agents_action
60,2,0,1.0,0.2,0.5,0.28571428571428575,0.9999999999999999,0.13333333333333333,0.23529411764705876,0.3333333333333333,4,0
60,2,1,1.0,0.36,0.6428571428571428,0.46153846153846156,1.0,0.18666666666666668,0.3146067415730337,0.5294117647058824,2,0
60,2,2,1.0,0.48799999999999993,0.7093023255813953,0.5781990521327013,1.0000000000000002,0.22933333333333336,0.3731019522776573,0.6559139784946236,4,0
60,2,3,1.0,0.5903999999999999,0.7469635627530363,0.6595174262734583,1.0000000000000002,0.2634666666666667,0.41705360911777123,0.7424547283702213,2,0
60,2,4,1.0,0.6723199999999999,0.7707263389581804,0.7181678345581951,1.0000000000000002,0.2907733333333334,0.45054127758036533,0.8040566398775354,3,0
60,2,5,1.0,0.737856,0.7867476456940083,0.7615178836817595,1.0000000000000002,0.3126186666666667,0.476328235466203,0.849156662001915,1,0
60,2,6,1.0,0.7902847999999999,0.6870340284423475,0.7350512825091818,1.0,0.38342826666666663,0.5543160797061445,0.8828593081949866,2,0
60,2,7,1.0,0.8322278399999999,0.6303668312281614,0.7173673426830359,0.9999999999999998,0.44007594666666655,0.6111843582768077,0.9084326979771247,0,0
60,2,8,1.0,0.8657822719999999,0.5945562507163938,0.7049821032174601,0.9999999999999999,0.48539409066666656,0.65355597375349,0.9280635634638509,2,0
60,2,9,1.0,0.8926258175999999,0.5703876821556227,0.6960192386716558,1.0,0.5216486058666666,0.6856360973952428,0.9432670835399682,0,0
60,2,10,1.0,0.91410065408,0.5533442126476839,0.6893782767328933,0.9999999999999999,0.5506522180266666,0.7102201404353804,0.9551228689374817,3,0
60,2,11,1.0,0.931280523264,0.5409498615471293,0.6843712442272787,0.9999999999999999,0.5738551077546667,0.7292349911083676,0.9644176618009592,3,0
60,2,12,1.0,0.9450244186112,0.5317334182766331,0.6805463318508715,1.0000000000000002,0.5924174195370666,0.744047901346481,0.971735274445524,0,0
60,2,13,1.0,0.95601953488896,0.5247659384648036,0.6775950972566515,0.9999999999999999,0.6072672689629866,0.75565188278213,0.9775153241945834,3,0
60,2,14,1.0,0.9648156279111679,0.5194325938202863,0.6753003666457089,0.9999999999999999,0.6191471485037227,0.764781816249234,0.9820927869317503,3,0
60,2,15,1.0,0.9718525023289344,0.5153110505562346,0.6735053894902685,0.9999999999999999,0.6286510521363112,0.7719898640186992,0.9857253533731246,1,0
60,2,16,1.0,0.9774820018631475,0.5121024690056899,0.6720947436713967,0.9999999999999998,0.6362541750423824,0.7776960141610054,0.9886127923714924,0,0
60,2,17,1.0,0.981985601490518,0.5095902933803548,0.6709820566014957,0.9999999999999999,0.6423366733672393,0.7822228947129013,0.990910933714183,1,0
60,2,18,1.0,0.9855884811924144,0.5076145509439984,0.6701018462040729,1.0,0.6472026720271247,0.7858203280239302,0.9927419407676403,0,0
60,2,19,1.0,0.9884707849539315,0.5060552197790763,0.6694039431109406,1.0000000000000002,0.6510954709550332,0.788683007625748,0.9942019691044466,2,0
60,2,20,1.0,0.9907766279631451,0.5546267565334128,0.7111557191203174,1.0000000000000002,0.5954614920706932,0.746444204426225,0.9953669477995171,1,0
60,2,21,1.0,0.9926213023705162,0.5426806562379991,0.7017204358346103,0.9999999999999999,0.6097025269898878,0.7575344099509113,0.996296989487814,4,0
60,2,22,1.0,0.9940970418964129,0.5335182077992219,0.6943749380307037,1.0,0.6210953549252437,0.7662662816696372,0.9970397839324944,0,0
60,2,23,1.0,0.9952776335171303,0.5264267667124227,0.6886236072059418,1.0000000000000002,0.6302096172735282,0.7731639055442857,0.9976332283770729,3,0
60,2,24,1.0,0.9962221068137043,0.5496388486209762,0.7084238331200733,1.0000000000000002,0.6041676938188225,0.7532475515456407,0.9981074785348782,1,0
60,2,25,1.0,0.9969776854509634,0.5389061388963879,0.6996328583127613,1.0,0.6166674883883915,0.7628872267396547,0.9984865556730775,4,0
60,2,26,1.0,0.9975821483607707,0.5306282456871029,0.6927649064227793,0.9999999999999998,0.6266673240440462,0.7704923001540265,0.9987896109097623,4,0
60,2,27,1.0,0.9980657186886166,0.5241937456224529,0.687372711055572,1.0,0.6346671925685704,0.7765093658866561,0.999031923077759,1,0
60,2,28,1.0,0.9984525749508932,0.519161771881915,0.6831227037795954,1.0000000000000002,0.6410670873881898,0.7812807804322838,0.9992256883808491,0,0
60,2,29,1.0,0.9987620599607145,0.5152079583499762,0.6797626842887431,1.0,0.6461870032438851,0.7850712002591987,0.999380646619183,1,0
60,2,30,1.0,0.9990096479685716,0.5120897344693177,0.6770998536643766,1.0,0.6502829359284413,0.7880866023287034,0.9995045786635223,4,0
60,2,31,1.0,0.9992077183748573,0.5096232962233285,0.6749855035099414,0.9999999999999999,0.6535596820760864,0.7904881682353617,0.9996037021976952,1,0
60,2,32,1.0,0.9993661746998859,0.5076678814694053,0.6733041056971076,1.0000000000000002,0.6561810789942025,0.7924025788203072,0.9996829868844765,4,0
60,2,33,1.0,0.9994929397599087,0.5061147627404059,0.6719653880984198,1.0,0.6582781965286953,0.7939297494312852,0.9997464055861323,2,0
60,2,34,1.0,0.999594351807927,0.5048793745722155,0.670898484057922,0.9999999999999998,0.6599558905562893,0.7951487076383974,0.999797134758004,3,0
60,2,35,1.0,0.9996754814463416,0.5038955772051302,0.6700475522493893,0.9999999999999999,0.6612980457783649,0.7961221015805482,0.9998377143908251,0,0
60,2,36,1.0,0.9997403851570732,0.5031114098876555,0.669368458495314,1.0000000000000002,0.6623717699560255,0.796899685048847,0.9998701757263825,4,0
60,2,37,1.0,0.9997923081256586,0.5024859041309842,0.6688262371016805,1.0000000000000002,0.6632307492981537,0.7975210289709017,0.9998961432777307,3,0
60,2,38,1.0,0.9998338465005269,0.5019866648910567,0.6683931325254491,1.0000000000000002,0.6639179327718564,0.7980176422113093,0.9999169163479438,2,0
60,2,39,1.0,0.9998670772004215,0.5015880169804164,0.6680470783850966,1.0,0.6644676795508183,0.7984146375616435,0.9999335341827995,3,0
60,2,40,1.0,0.9998936617603371,0.50126957328002,0.6677705095042862,1.0000000000000002,0.6649074769739881,0.7987320450773331,0.999946828053063,3,0
60,2,41,1.0,0.9999149294082696,0.5272070397826832,0.6903995890349575,1.0000000000000002,0.6322088881946889,0.7746666407311946,0.9999574628948066,0,0
60,2,42,1.0,0.9999319435266157,0.5215309283998106,0.6855184499951189,1.0,0.6391004438890843,0.7798185233513748,0.9999659706053476,1,0
60,2,43,1.0,0.9999455548212925,0.5452738373700224,0.7057174568140486,1.0,0.6112803551112675,0.7587510803718021,0.9999727766695568,1,0
60,2,44,1.0,0.9999564438570341,0.565882975664616,0.7227539694430359,1.0,0.589024284089014,0.7413659941977552,0.9999782214542223,0,0
60,2,45,1.0,0.9999651550856272,0.6169107336484072,0.7630631908670781,1.0,0.5403078600863574,0.7015582716770205,0.9999825772392663,2,0
60,2,46,1.0,0.9999721240685018,0.5893494545112007,0.7416158363278951,0.9999999999999998,0.5655796214024192,0.7225178632509061,0.9999860618399812,4,0
60,2,47,1.0,0.9999776992548014,0.569012614305243,0.7253071226537451,1.0,0.5857970304552688,0.7388045496428902,0.9999888495030684,0,0
60,2,48,1.0,0.9999821594038412,0.5537266909733918,0.7127677904707513,0.9999999999999999,0.6019709576975483,0.7515379162213254,0.9999910796223481,3,0
60,2,49,1.0,0.9999857275230729,0.5731463071384887,0.7286586431308001,1.0000000000000002,0.5815767661580388,0.7354391877806896,0.9999928637106104,1,0
60,2,50,1.0,0.9999885820184583,0.5568534128009796,0.7153546172469143,1.0,0.5985947462597642,0.7489011804402557,0.9999942909766364,4,0
60,2,51,1.0,0.9999908656147667,0.5597086838806057,0.7177069089581465,1.0000000000000002,0.5955424636744783,0.7465078206730581,0.9999954327865241,2,0
60,2,52,1.0,0.9999926924918133,0.5588730919738923,0.7170200456939881,1.0,0.5964339709395824,0.7472078166672321,0.9999963462325566,3,0
60,2,53,1.0,0.9999941539934507,0.5460147853337246,0.7063498527574341,1.0000000000000002,0.6104805100849994,0.7581346141876364,0.9999970769881815,3,0
60,2,54,1.0,0.9999953231947606,0.5361464732322644,0.6980396823088447,1.0,0.6217177414013327,0.7667397667661994,0.9999976615919122,2,0
60,2,55,1.0,0.9999962585558084,0.5285050077951932,0.6915310337751952,1.0,0.6307075264543996,0.773538499360126,0.9999981292744046,0,0
60,2,56,1.0,0.9999970068446468,0.5225469084818251,0.6864108669150626,1.0,0.6378993544968529,0.7789237510174238,0.9999985034200837,1,0
60,2,57,1.0,0.9999976054757174,0.5178762935397848,0.68236900813476,1.0,0.6436528169308157,0.7831980212618199,0.9999988027364253,4,0
60,2,58,1.0,0.9999980843805739,0.5420729090093332,0.7030439881529857,1.0000000000000002,0.6149222535446527,0.7615502878791064,0.9999990421893696,1,0
60,2,59,1.0,0.9999984675044591,0.5331012471545827,0.6954543466180986,1.0000000000000002,0.6252711361690555,0.769436092543782,0.9999992337516426,4,0
60,2,60,1.0,0.9999987740035673,0.5553363413260047,0.7141041888814513,1.0,0.6002361089352443,0.7501844328892514,0.9999993870014079,3,0
60,2,61,1.0,0.9999990192028538,0.54331040551283,0.7040841764257691,0.9999999999999998,0.6135222204815286,0.7604757005434152,0.9999995096011863,3,0
60,2,62,1.0,0.9999992153622831,0.5641893069413825,0.721382181511294,1.0,0.590817776385223,0.7427849816057802,0.9999996076809877,2,0
60,2,63,1.0,0.9999993722898265,0.5500659570538774,0.7097321659400991,1.0,0.6059875544415118,0.7546603368943868,0.9999996861448148,2,0
60,2,64,1.0,0.9999994978318612,0.5392663963348815,0.700679626016663,1.0,0.6181233768865427,0.7640003051879566,0.9999997489158675,0,0
60,2,65,1.0,0.9999995982654889,0.5309273514617884,0.6936021843034756,1.0,0.6278320348425676,0.7713720106304297,0.9999997991327041,2,0
60,2,66,1.0,0.9999996786123911,0.5244395389994483,0.6880423494649484,1.0000000000000002,0.6355989612073873,0.7772063644968236,0.9999998393061698,0,0
60,2,67,1.0,0.9999997428899129,0.6074360767571605,0.755782486808818,0.9999999999999999,0.5487544457508904,0.7086397036746971,0.9999998714449398,2,0
60,2,68,1.0,0.9999997943119303,0.5824074432963001,0.73610295714058,1.0,0.5723368899340456,0.7280079652116453,0.9999998971559546,2,0
60,2,69,1.0,0.9999998354495443,0.563822182427065,0.7210821732967254,1.0,0.5912028452805699,0.7430892259073677,0.9999999177247654,4,0
60,2,70,1.0,0.9999998683596354,0.6028137972253043,0.7521943826835068,0.9999999999999999,0.5529622762244558,0.7121387102445416,0.9999999341798134,2,0
60,2,71,1.0,0.9999998946877083,0.579002035566523,0.733377158693236,1.0,0.5757031543128982,0.7307253942306658,0.9999999473438514,3,0
60,2,72,1.0,0.9999999157501667,0.5612655846014503,0.7189879455973557,1.0,0.5938958567836519,0.7452128748010975,0.9999999578750816,4,0
60,2,73,1.0,0.9999999326001333,0.5478400864312459,0.7078768383953908,0.9999999999999999,0.6084500187602545,0.7565668956617373,0.9999999663000655,3,0
60,2,74,1.0,0.9999999460801067,0.5375534445766078,0.6992321942878165,1.0,0.6200933483415371,0.7655032334727087,0.9999999730400526,1,0
60,2,75,1.0,0.9999999568640854,0.5295981503190961,0.6924670277602166,1.0000000000000002,0.6294080120065629,0.7725603499782323,0.9999999784320424,1,0
60,2,76,1.0,0.9999999654912683,0.5234014640215188,0.6871484243348674,0.9999999999999999,0.6368597429385836,0.7781482142083314,0.9999999827456338,4,0
60,2,77,1.0,0.9999999723930146,0.518547555105815,0.6829520069673023,1.0,0.6428211276842002,0.7825820070750512,0.9999999861965071,2,0
60,2,78,1.0,0.9999999779144118,0.514728770924169,0.6796315973414381,0.9999999999999999,0.6475902354806935,0.7861059400995485,0.9999999889572058,1,0
60,2,79,1.0,0.9999999823315294,0.511714003536193,0.6769984259969202,1.0,0.6514055217178883,0.78891043193347,0.9999999911657647,4,0
60,2,80,1.0,0.9999999858652235,0.5226371722065731,0.6864894397836174,0.9999999999999999,0.6377910840409772,0.7788430285837601,0.9999999929326117,1,0
60,2,81,1.0,0.9999999886921789,0.5317173032346273,0.6942760260324482,1.0,0.6268995338994486,0.7706677896659776,0.9999999943460894,2,0
