snr,object_side_size,trial,accuracy,recall,precision,f1,ext_precision,ext_recall,ext_f1,mixed_f1,object_inferred_transformation_array,agents_action
40,2,0,1.0,0.2,0.6666666666666667,0.30769230769230776,1.0,0.09999999999999999,0.1818181818181818,0.33333333333333337,3,0
40,2,1,1.0,0.36,0.6666666666666667,0.46753246753246747,1.0,0.17999999999999997,0.30508474576271183,0.5294117647058824,0,0
40,2,2,1.0,0.48799999999999993,0.6240409207161125,0.547699214365881,1.0,0.26066666666666666,0.41353781068217876,0.6559139784946235,3,0
40,2,3,1.0,0.5903999999999999,0.6051660516605166,0.5976918404535331,1.0,0.32519999999999993,0.4907938424388771,0.7424547283702213,3,0
40,2,4,1.0,0.62232,0.6039127396941232,0.6129782120483827,1.0,0.34349333333333326,0.5113435620571246,0.7671975935697026,1,0
40,2,5,1.0,0.6978559999999999,0.6681986702209148,0.6827054017249204,1.0,0.348128,0.5164613449168032,0.822043801123299,4,0
40,2,6,1.0,0.7582847999999999,0.6960399006009763,0.725830313685971,1.0,0.3631423999999999,0.5328018554774614,0.8625278453183466,3,0
40,2,7,1.0,0.8066278399999999,0.6885182138108333,0.742907969681412,1.0000000000000002,0.39051392,0.56168286326828,0.892965138852283,2,0
40,2,8,1.0,0.7953022719999998,0.6698786158146923,0.7272221328470124,1.0,0.39574446933333335,0.5670729535791859,0.8859814688631997,2,0
40,2,9,1.0,0.8362418175999999,0.6433684854715561,0.7272342326360163,0.9999999999999998,0.43326224213333325,0.6045819521324246,0.9108188361519644,1,0
40,2,10,1.0,0.86899345408,0.6252518948618843,0.7272430918668712,0.9999999999999999,0.46327646037333325,0.6332042821971388,0.9299052944064551,1,0
40,2,11,1.0,0.845194763264,0.6206163541540413,0.715701615704686,1.0,0.4539545016320001,0.6244411377693815,0.9161035789727898,2,0
40,2,12,1.0,0.8261558106112,0.6869268575182286,0.7501356360193691,1.0,0.4008946035370667,0.5723408492328586,0.904803200045337,2,0
40,2,13,1.0,0.8609246484889599,0.6561190298605496,0.7446971411715301,1.0,0.43738234949632,0.6085817731789808,0.9252654578873105,1,0
40,2,14,1.0,0.8887397187911679,0.6349421441589508,0.7407035764748231,1.0000000000000002,0.4665725462637227,0.6362761221084832,0.9410928461439669,4,0
40,2,15,1.0,0.9109917750329344,0.6198175408006769,0.7377126280200013,1.0000000000000002,0.4899247036776449,0.6576502859081977,0.953423020376144,0,0
40,2,16,1.0,0.9287934200263475,0.6510418329307328,0.7655018071740483,1.0000000000000002,0.47554210960878246,0.6445659619092339,0.9630823191149835,4,0
40,2,17,1.0,0.943034736021078,0.6542940681790888,0.7725673414803118,1.0000000000000002,0.48043368768702605,0.649044522132751,0.9706823234176583,0,0
40,2,18,1.0,0.9544277888168623,0.6550812868601246,0.7769173763126894,0.9999999999999999,0.48565361681628744,0.6537911816309229,0.9766825812424998,2,0
40,2,19,1.0,0.9635422310534899,0.6759002525299456,0.7944876917777846,1.0,0.47518956011969654,0.6442420323000927,0.9814326535126522,4,0
40,2,20,1.0,0.9708337848427919,0.6739771963663567,0.7956170525625673,1.0000000000000002,0.48015164809575733,0.6487871005832159,0.9852010781520399,3,0
40,2,21,1.0,0.9766670278742335,0.6724671348547723,0.7965106693986262,0.9999999999999999,0.4841213184766058,0.6524012726581382,0.9881958004070824,0,0
40,2,22,1.0,0.9813336222993868,0.6490768948473059,0.7813504312840932,1.0,0.5039637214479514,0.6701806888835815,0.9905788820769363,2,0
40,2,23,1.0,0.9850668978395094,0.6482780616307393,0.7819502615235943,0.9999999999999999,0.5065043104916943,0.6724233139782798,0.9924772801477152,4,0
40,2,24,1.0,0.9880535182716075,0.6519179031825748,0.7855378080828197,0.9999999999999999,0.5052034483933555,0.6712759646313677,0.9939908651258148,3,0
40,2,25,1.0,0.990442814617286,0.6756497760011219,0.8033076548161158,1.0,0.48863718541642864,0.6564892912838775,0.9951984627176784,3,0
40,2,26,1.0,0.9923542516938288,0.6516944853805582,0.7867306835728647,0.9999999999999999,0.5075764149998095,0.6733674126891586,0.9961624553968397,2,0
40,2,27,1.0,0.993883401355063,0.6862966417793238,0.8119354154424211,1.0,0.48272779866651433,0.651134751908818,0.996932318790166,3,0
40,2,28,1.0,0.9951067210840505,0.6596459426826096,0.7933730828450287,1.0,0.5028489055998782,0.6691942266799744,0.9975473598157744,0,0
40,2,29,1.0,0.9960853768672404,0.6398133766961602,0.779154268640253,1.0,0.5189457911465692,0.6832973160350185,0.9980388498517516,0,0
40,2,30,1.0,0.9968683014937922,0.6248117261715207,0.768160171669272,1.0,0.5318232995839219,0.6943663798930036,0.998431695017711,0,0
40,2,31,1.0,0.9974946411950338,0.6133235431864306,0.7595977666245859,0.9999999999999999,0.5421253063338043,0.7030885286781712,0.9987457494236543,1,0
40,2,32,1.0,0.9979957129560271,0.6044426555442454,0.7528915817529752,1.0000000000000002,0.5503669117337102,0.7099827886784014,0.998996851178921,0,0
40,2,33,1.0,0.9983965703648217,0.5975271826359125,0.7476160295524783,1.0,0.5569601960536348,0.7154456452584205,0.9991976419200491,4,0
40,2,34,1.0,0.9987172562918574,0.5921115843007129,0.7434515163443468,0.9999999999999999,0.5622348235095743,0.7197827305456023,0.9993582165240709,2,0
40,2,35,1.0,0.9989738050334858,0.5878517221936955,0.7401550600732792,1.0,0.5664545254743262,0.7232313690086885,0.9994866391125635,0,0
40,2,36,1.0,0.9991790440267887,0.5844892574397362,0.7375400731980968,1.0000000000000002,0.5698302870461277,0.7259769310711279,0.9995893534520263,3,0
40,2,37,1.0,0.9993432352214309,0.5818278347791597,0.7354621163791827,0.9999999999999999,0.5725308963035686,0.7281648934839682,0.999671509740299,4,0
40,2,38,1.0,0.9994745881771447,0.5797167062233934,0.7338086503725086,1.0,0.5746913837095217,0.7299098599951864,0.9997372250560412,3,0
40,2,39,1.0,0.9995796705417157,0.5780391977415117,0.7324915319597042,1.0,0.5764197736342839,0.7313023894713064,0.9997897910923598,1,0
40,2,40,1.0,0.9996637364333727,0.5767044168159098,0.7314414351032044,1.0000000000000002,0.5778024855740939,0.7324142164269144,0.9998318399436363,0,0
40,2,41,1.0,0.9997309891466981,0.5756411829365413,0.7306036496121582,1.0000000000000002,0.5789086551259418,0.7333022759062209,0.9998654764792057,1,0
40,2,42,1.0,0.9997847913173584,0.5587322758760905,0.7168507084044822,0.9999999999999999,0.5964602574340866,0.7472284444997689,0.9998923840787388,2,0
40,2,43,1.0,0.9998278330538868,0.5741172448299,0.7294008016962454,1.0,0.5805015392806027,0.7345788977147465,0.9999139091159411,2,0
40,2,44,1.0,0.9998622664431094,0.6217865974182681,0.7667516321113068,1.0,0.5360157705739431,0.6979300354105831,0.9999311284785949,1,0
40,2,45,1.0,0.9998898131544876,0.6110160636622206,0.7585157475952559,1.0,0.5454792831258212,0.7059030671993969,0.9999449035417913,2,0
40,2,46,1.0,0.99991185052359,0.6026650285251646,0.7520536603225465,1.0,0.5530500931673236,0.712211532133418,0.9999559233191269,1,0
40,2,47,1.0,0.999929480418872,0.6144638688295984,0.761178231291617,1.0,0.5424400745338589,0.7033531914655288,0.9999647389661392,4,0
40,2,48,1.0,0.9999435843350977,0.6242405513792503,0.7686386299530595,0.9999999999999999,0.5339520596270871,0.696178288331767,0.9999717913718444,0,0
40,2,49,1.0,0.9999548674680782,0.6129108771086691,0.7599928474515122,1.0,0.5438283143683363,0.7045191609804694,0.9999774332247913,4,0
40,2,50,1.0,0.9999638939744625,0.619100638534612,0.764735775308174,1.0,0.5383959848280023,0.699944604819281,0.999981946661314,2,0
40,2,51,1.0,0.99997111517957,0.608940044317974,0.7569373257182268,0.9999999999999999,0.5473834545290684,0.7074955505397457,0.9999855573811988,0,0
40,2,52,1.0,0.999976892143656,0.6010486844641927,0.7508122347314035,1.0000000000000002,0.5545734302899217,0.7134734448491069,0.9999884459383334,0,0
40,2,53,1.0,0.9999815137149248,0.5948814113280094,0.7459831247436385,0.9999999999999999,0.5603254108986039,0.71821609387994,0.9999907567720259,4,0
40,2,54,1.0,0.9999852109719398,0.5900380162038888,0.7421643659421382,1.0,0.5649269953855498,0.7219851111921923,0.9999926054312906,3,0
40,2,55,1.0,0.9999881687775518,0.5862197426545493,0.7391374141226048,1.0000000000000002,0.5686082629751066,0.7249844035586727,0.9999940843537813,1,0
40,2,56,1.0,0.9999905350220415,0.583200537424991,0.7367335852183063,1.0000000000000002,0.571553277046752,0.7273737205025712,0.9999952674886243,2,0
40,2,57,1.0,0.9999924280176331,0.5967795793837791,0.7474768568250632,0.9999999999999999,0.5585492883040681,0.7167553730839686,0.9999962139944827,1,0
40,2,58,1.0,0.9999939424141066,0.5915309802845089,0.7433466967413664,1.0,0.5635060973099212,0.7208236645568027,0.9999969711978796,0,0
40,2,59,1.0,0.9999951539312852,0.6183371198437363,0.7641621357487982,1.0,0.5390776443460702,0.7005204010680252,0.9999975769597715,2,0
40,2,60,1.0,0.9999961231450282,0.6083492087134614,0.7564878489482662,1.0,0.5479287821435229,0.7079508934316324,0.9999980615687565,0,0
40,2,61,1.0,0.9999968985160226,0.6005882493241675,0.7504585275200875,1.0,0.555009692381485,0.7138343832847653,0.9999984492556064,3,0
40,2,62,1.0,0.9999975188128181,0.6401937431549672,0.7806311002369328,1.0,0.5206744205718548,0.6847940802161364,0.9999987594048699,1,0
40,2,63,1.0,0.9999980150502544,0.6251477753453775,0.7693420961405212,1.0,0.5332062031241505,0.6955440201554864,0.9999990075241422,4,0
40,2,64,1.0,0.9999984120402035,0.6494782960961983,0.7874949207189017,1.0000000000000002,0.5132316291659871,0.6783252732416822,0.9999992060194715,3,0
40,2,65,1.0,0.9999987296321629,0.6528447013683975,0.7899645662387786,1.0000000000000002,0.5105853033327896,0.6760098912736544,0.9999993648156781,0,0
40,2,66,1.0,0.9999989837057303,0.6347568760797565,0.7765761806943743,0.9999999999999999,0.5251349093328983,0.6886405997520506,0.9999994918526068,3,0
40,2,67,1.0,0.9999991869645842,0.6368108272785011,0.7781114533603674,1.0,0.523441260799652,0.6871827280362598,0.9999995934821269,2,0
40,2,68,1.0,0.9999993495716674,0.6225641901059067,0.7673829344103598,1.0,0.5354196753063882,0.6974245333928614,0.9999996747857278,4,0
40,2,69,1.0,0.9999994796573339,0.6116177757353217,0.759010807855222,1.0000000000000002,0.5450024069117774,0.7055036347822312,0.9999997398285994,0,0
40,2,70,1.0,0.9999995837258671,0.6031339563747481,0.7524434992082192,1.0000000000000002,0.5526685921960884,0.7118951139655579,0.9999997918628903,0,0
40,2,71,1.0,0.9999996669806936,0.6495483331964447,0.7875467907748753,1.0,0.5131769343268979,0.6782775003838833,0.9999998334903191,3,0
40,2,72,1.0,0.999999733584555,0.6322610983582638,0.7747057547923705,1.0,0.527208214128185,0.6904208728724586,0.9999998667922597,0,0
40,2,73,1.0,0.999999786867644,0.6190800247518768,0.7647305443042293,0.9999999999999999,0.5384332379692146,0.699976085644074,0.9999998934338107,1,0
40,2,74,1.0,0.9999998294941151,0.6089243769857041,0.7569334474652298,1.0,0.5474132570420385,0.7075204436188528,0.9999999147470504,0,0
40,2,75,1.0,0.9999998635952922,0.6010366522044626,0.750809321697453,0.9999999999999999,0.5545972723002973,0.7134931756051186,0.9999999317976415,0,0
40,2,76,1.0,0.9999998908762338,0.5948720941762696,0.7459809123702213,1.0,0.5603444845069045,0.7182317623713497,0.9999999454381139,0,0
40,2,77,1.0,0.9999999127009871,0.5900307539627966,0.7421626699712676,1.0,0.5649422542721904,0.7219975724087389,0.9999999563504917,1,0
40,2,78,1.0,0.9999999301607896,0.5862140524137462,0.7391361038459054,1.0,0.5686204700844188,0.7249943258152397,0.9999999650803936,4,0
40,2,79,1.0,0.9999999441286317,0.5831960602542953,0.7367325663478317,1.0000000000000002,0.5715630427342019,0.727381628597982,0.9999999720643151,0,0
40,2,80,1.0,0.9999999553029054,0.5808039487554543,0.7348209620486403,1.0,0.573917100854028,0.7292850437200449,0.9999999776514522,2,0
40,2,81,1.0,0.9999999642423243,0.5789043423614952,0.7332988063176914,1.0,0.5758003473498892,0.7308036812128447,0.9999999821211618,3,0
40,2,82,1.0,0.9999999713938594,0.5773935805670173,0.7320856146929858,1.0,0.5773069445465779,0.7320159802029326,0.9999999856969295,0,0
40,2,83,1.0,0.9999999771150876,0.576190636694808,0.7311179478679856,0.9999999999999999,0.5785122223039291,0.7329841532168275,0.9999999885575437,1,0
40,2,84,1.0,0.9999999816920702,0.5752318845551402,0.7303456543121515,1.0,0.5794764445098098,0.7337576277557595,0.999999990846035,1,0
40,2,85,1.0,0.9999999853536561,0.5744671770496006,0.7297289932155762,1.0000000000000002,0.5802478222745145,0.7343757277758377,0.9999999926768282,0,0
40,2,86,1.0,0.9999999882829249,0.5908088598426986,0.7427779316368143,1.0,0.5641982578196116,0.7213897023591709,0.9999999941414625,1,0
40,2,87,1.0,0.9999999906263399,0.6045672025915536,0.7535579681298501,1.0000000000000002,0.5513586062556893,0.7108074226454079,0.9999999953131701,0,0
40,2,88,1.0,0.9499999925010718,0.6552303839987783,0.7755508106476103,1.0,0.48329056756259087,0.651646519072464,0.9743589704147649,2,0
40,2,89,1.0,0.9599999940008576,0.6358048024097072,0.7649715151526593,0.9999999999999999,0.5032991207167393,0.6695927826749177,0.9795918336114419,4,0
40,2,90,1.0,0.967999995200686,0.6594374262890231,0.7844669380879952,1.0000000000000002,0.48930596324005826,0.6570925992608653,0.9837398349200451,4,0
40,2,91,1.0,0.9743999961605487,0.6580824432663862,0.7855956238245233,1.0,0.49355517996809195,0.6609132177876899,0.9870340336865714,3,0
40,2,92,1.0,0.979519996928439,0.6383182111704765,0.7729394065674632,1.0,0.5115108106411402,0.6768205785100164,0.9896540559815817,3,0
40,2,93,1.0,0.9836159975427512,0.6438853702474048,0.7782923729508592,1.0000000000000002,0.5092086485129123,0.6748021872451597,0.9917403355903841,4,0
40,2,94,1.0,0.986892798034201,0.6483754730851458,0.7825958542835914,0.9999999999999999,0.5073669188103297,0.673183035237051,0.9934031659993094,2,0
40,2,95,1.0,0.9895142384273607,0.6503114122599873,0.7848302672583967,0.9999999999999999,0.5072002017149304,0.6730362710114094,0.9947294865399264,1,0
40,2,96,1.0,0.9916113907418886,0.6492660654378414,0.7847260301927294,1.0,0.5090934947052778,0.674701065893472,0.9957880290818247,3,0
40,2,97,1.0,0.9932891125935108,0.6484353695067107,0.7846429772766791,1.0,0.5106081290975555,0.6760298971813361,0.9966332593881689,1,0
40,2,98,1.0,0.9446312900748087,0.6580689205117047,0.775731467725483,1.0000000000000002,0.4784865032780444,0.6472652976096329,0.9715273994572714,2,0
40,2,99,1.0,0.905705032059847,0.6476873655856242,0.7552678989566778,1.0,0.46612253595576886,0.6358575419508199,0.9505196416266839,0,0
40,2,100,1.0,0.9245640256478775,0.651700768037443,0.7645150586733215,1.0,0.4728980287646151,0.642132747181766,0.9608036036490248,1,0
40,2,101,1.0,0.9396512205183021,0.673204355503953,0.784419018927455,1.0,0.46526299324315873,0.6350573178857987,0.9688867880764811,1,0
