snr,object_side_size,trial,accuracy,recall,precision,f1,ext_precision,ext_recall,ext_f1,mixed_f1,object_inferred_transformation_array,agents_action
60,3,0,1.0,0.19999999999999998,0.5999999999999998,0.29999999999999993,0.9999999999999999,0.14285714285714288,0.25,0.33333333333333326,4,0
60,3,1,1.0,0.35999999999999993,0.5999999999999999,0.44999999999999996,1.0,0.2571428571428572,0.40909090909090917,0.5294117647058822,3,0
60,3,2,1.0,0.48799999999999993,0.6000000000000002,0.5382352941176471,1.0,0.3485714285714284,0.5169491525423727,0.6559139784946235,3,0
60,3,3,1.0,0.5903999999999999,0.5999999999999999,0.5951612903225805,1.0,0.4217142857142857,0.5932475884244373,0.7424547283702213,4,0
60,3,4,1.0,0.6723199999999999,0.6000000000000002,0.6341046277665997,1.0,0.4802285714285712,0.6488573193329213,0.8040566398775353,0,0
60,3,5,1.0,0.737856,0.5999999999999999,0.6618254879448908,1.0,0.5270400000000001,0.6902766135792122,0.849156662001915,4,0
60,3,6,1.0,0.7902848,0.6319878531458989,0.702327212748007,1.0,0.5359177142857141,0.6978469084653343,0.8828593081949866,2,0
60,3,7,1.0,0.8322278399999999,0.6239931667461109,0.7132220767728773,1.0000000000000002,0.5715913142857142,0.7274045218880604,0.908432697977125,2,0
60,3,8,1.0,0.8657822719999998,0.6182817473206575,0.7213939142281012,0.9999999999999997,0.600130194285714,0.7501017060097506,0.9280635634638507,1,0
60,3,9,1.0,0.8926258175999998,0.643607741855458,0.7479343010721088,1.0,0.5943898697142858,0.7456016636894466,0.9432670835399681,1,0
60,3,10,1.0,0.9141006540800001,0.6335333736080784,0.7483852911424511,1.0000000000000002,0.6183690386285714,0.7641879248414021,0.955122868937482,4,0
60,3,11,1.0,0.931280523264,0.6850091055996886,0.789382827076574,1.0,0.5826495166171429,0.7362963315624492,0.9644176618009592,2,0
60,3,12,1.0,0.9450244186112001,0.6978062500014871,0.8028142623704418,1.0000000000000002,0.5804053275794288,0.7345018615805172,0.971735274445524,1,0
60,3,13,1.0,0.9560195348889601,0.674794475735098,0.791159134806603,1.0,0.6071814049206856,0.7555854031930516,0.9775153241945834,3,0
60,3,14,1.0,0.9648156279111679,0.6577965651810771,0.782260122011681,1.0,0.6286022667936912,0.7719530785515253,0.9820927869317503,3,0
60,3,15,1.0,0.9718525023289344,0.6450102030013258,0.7753964238868273,1.0,0.6457389562920959,0.7847404399382597,0.9857253533731246,4,0
60,3,16,1.0,0.9774820018631475,0.6352595843049865,0.7700611375001183,1.0000000000000002,0.6594483078908198,0.7947801745376294,0.9886127923714926,4,0
60,3,17,1.0,0.981985601490518,0.6277462119269606,0.7658887478825263,0.9999999999999999,0.6704157891697984,0.8026933096735119,0.990910933714183,3,0
60,3,18,1.0,0.9855884811924144,0.649220954513129,0.7828003442379625,1.0000000000000002,0.6506183456215533,0.7883328661012281,0.9927419407676404,2,0
60,3,19,1.0,0.9884707849539315,0.6386209007780076,0.775934274159917,1.0000000000000002,0.6633518193543855,0.7976085535672897,0.9942019691044466,3,0
