snr,object_side_size,trial,accuracy,recall,precision,f1,ext_precision,ext_recall,ext_f1,mixed_f1,object_inferred_transformation_array,agents_action
60,3,0,1.0,0.19999999999999998,0.6428571428571427,0.30508474576271183,0.9999999999999999,0.13333333333333336,0.23529411764705882,0.33333333333333326,1,0
60,3,1,1.0,0.35999999999999993,0.6428571428571427,0.4615384615384614,1.0,0.24,0.3870967741935484,0.5294117647058822,2,0
60,3,2,1.0,0.48799999999999993,0.642857142857143,0.5548256695300656,1.0,0.3253333333333332,0.4909456740442654,0.6559139784946235,0,0
60,3,3,1.0,0.5903999999999999,0.6428571428571428,0.6155129274395329,0.9999999999999998,0.3935999999999999,0.5648679678530423,0.7424547283702212,4,0
60,3,4,1.0,0.6723199999999999,0.7025711525600059,0.6871127745780264,1.0,0.4101180952380952,0.5816790758491015,0.8040566398775353,2,0
60,3,5,1.0,0.737856,0.6853163018638626,0.7106163386763733,1.0,0.4614278095238096,0.6314753373608797,0.849156662001915,1,0
60,3,6,1.0,0.7902848,0.6740496425166248,0.7275539951253651,1.0,0.5024755809523809,0.668863557348299,0.8828593081949866,0,0
60,3,7,1.0,0.8322278399999999,0.6662803678044911,0.74006544434581,1.0,0.535313798095238,0.6973347061159306,0.908432697977125,2,0
60,3,8,1.0,0.8657822719999998,0.6607191434962304,0.7494770923931358,1.0,0.5615843718095237,0.7192494775786904,0.9280635634638509,4,0
60,3,9,1.0,0.8926258175999998,0.656631267270549,0.7566543055158244,1.0,0.5826008307809523,0.7362574560174612,0.9432670835399681,0,0
60,3,10,1.0,0.9141006540800001,0.6535673583060543,0.7621847801864565,1.0,0.5994139979580952,0.7495420181683315,0.9551228689374818,0,0
60,3,11,1.0,0.931280523264,0.6615171321712527,0.7735546557270628,1.0,0.6033407221759999,0.7526045011283269,0.9644176618009592,2,0
60,3,12,1.0,0.9450244186112001,0.6574782122023254,0.7754532857404525,0.9999999999999998,0.6160059110741332,0.7623807646405005,0.9717352744455238,4,0
60,3,13,1.0,0.9560195348889601,0.6856518332134177,0.7985721861521513,0.9999999999999997,0.5975666336212113,0.7480960368666492,0.9775153241945833,2,0
60,3,14,1.0,0.9648156279111679,0.7094742959522294,0.8176742612850274,0.9999999999999999,0.5828152116588738,0.7364286208091881,0.9820927869317503,0,0
60,3,15,1.0,0.9718525023289344,0.6946602501823883,0.8102035839700074,0.9999999999999997,0.5995855026604323,0.7496760900410775,0.9857253533731244,3,0
60,3,16,1.0,0.9774820018631475,0.7109353768949659,0.8231691335868194,0.9999999999999997,0.5892530763780524,0.7415471898547144,0.9886127923714922,3,0
60,3,17,1.0,0.981985601490518,0.6959253544103886,0.8145708511406211,1.0,0.6047357944357753,0.7536889206717051,0.990910933714183,4,0
60,3,18,1.0,0.9855884811924144,0.6844596119847026,0.8078755482187279,1.0000000000000004,0.6171219688819538,0.7632349083830947,0.9927419407676407,3,0
60,3,19,1.0,0.9884707849539315,0.6844247213282127,0.8088178119824212,1.0,0.6189582626219572,0.764637701801569,0.9942019691044464,0,0
60,3,20,1.0,0.9907766279631451,0.6860014976039199,0.8106907410231419,1.0000000000000002,0.6189761339070896,0.7646513385139396,0.9953669477995171,1,0
60,3,21,1.0,0.9926213023705162,0.7023927091283149,0.8226598257957631,0.9999999999999999,0.6056570976018619,0.7544040362122703,0.996296989487814,4,0
60,3,22,1.0,0.9940970418964129,0.6895449957241744,0.8142759864473634,0.9999999999999998,0.6178590114148231,0.7637983372537552,0.9970397839324944,3,0
60,3,23,1.0,0.9952776335171303,0.6893326629049942,0.8145235523008214,1.0,0.6187833250553736,0.7645041995156541,0.9976332283770728,3,0
60,3,24,1.0,0.9962221068137043,0.6794709020168274,0.8079092410825583,1.0,0.6283599933776324,0.7717703651933306,0.9981074785348781,4,0
60,3,25,1.0,0.9969776854509634,0.6717953189201038,0.802703471831605,1.0,0.6360213280354392,0.7775220495434297,0.9984865556730775,4,0
60,3,26,1.0,0.9975821483607705,0.6657867210892409,0.7985924947529967,0.9999999999999999,0.6421503957616844,0.7820847559627246,0.9987896109097623,0,0
60,3,27,1.0,0.9980657186886166,0.6610618005237145,0.7953374450090772,1.0,0.6470536499426809,0.7857104715018833,0.999031923077759,0,0
60,3,28,1.0,0.9984525749508933,0.6573331119938056,0.7927546945785615,1.0000000000000002,0.650976253287478,0.7885955379324601,0.9992256883808492,4,0
60,3,29,1.0,0.9987620599607145,0.6842710192734216,0.8121336903157391,1.0,0.6255429073918872,0.7696418280284506,0.999380646619183,2,0
60,3,30,1.0,0.9990096479685716,0.707451517846877,0.8283234402950069,1.0,0.6051962306754145,0.7540464139026386,0.9995045786635223,0,0
