snr,object_side_size,trial,accuracy,recall,precision,f1,ext_precision,ext_recall,ext_f1,mixed_f1,object_inferred_transformation_array,agents_action
40,2,0,1.0,0.2,0.5,0.28571428571428575,0.9999999999999999,0.13333333333333333,0.23529411764705876,0.3333333333333333,3,0
40,2,1,1.0,0.36,0.6428571428571428,0.46153846153846156,1.0,0.18666666666666668,0.3146067415730337,0.5294117647058824,2,0
40,2,2,1.0,0.48799999999999993,0.7093023255813953,0.5781990521327013,1.0000000000000002,0.22933333333333336,0.3731019522776573,0.6559139784946236,3,0
40,2,3,1.0,0.5903999999999999,0.6212121212121212,0.6054142739950779,0.9999999999999999,0.3167999999999999,0.48116646415552844,0.7424547283702212,0,0
40,2,4,1.0,0.6723199999999999,0.5794263651406508,0.622426307213746,0.9999999999999998,0.38677333333333325,0.5578032459041611,0.8040566398775354,1,0
40,2,5,1.0,0.737856,0.6315875972389613,0.6805986009032143,1.0,0.38941866666666664,0.5605490641649649,0.849156662001915,4,0
40,2,6,1.0,0.7902847999999999,0.5921489267834192,0.677018054618923,0.9999999999999999,0.4448682666666666,0.6157907636700812,0.8828593081949865,1,0
40,2,7,1.0,0.8322278399999999,0.6364136456714186,0.7212667745682181,1.0000000000000002,0.4358946133333334,0.6071401191782915,0.908432697977125,4,0
40,2,8,1.0,0.8657822719999999,0.5986820350178048,0.707874258183606,0.9999999999999999,0.48204902399999994,0.6505169750713995,0.9280635634638509,2,0
40,2,9,1.0,0.8926258175999999,0.5733288547680737,0.6982045862500283,1.0000000000000002,0.5189725525333334,0.683320513814149,0.9432670835399684,0,0
40,2,10,1.0,0.91410065408,0.5555039179026783,0.6910518712033865,0.9999999999999999,0.54851137536,0.7084369983817281,0.9551228689374817,4,0
40,2,11,1.0,0.931280523264,0.542569162582779,0.6856657072823502,1.0,0.5721424336213332,0.7278506341228108,0.9644176618009592,2,0
40,2,12,1.0,0.9450244186112,0.5329660588477311,0.6815550540867067,1.0000000000000002,0.5910472802304,0.7429663311385822,0.971735274445524,4,0
40,2,13,1.0,0.95601953488896,0.5257148485937972,0.6783856413664855,1.0000000000000002,0.6061711575176535,0.7548026929514715,0.9775153241945835,1,0
40,2,14,1.0,0.9648156279111679,0.5201693020834546,0.6759226463147738,0.9999999999999999,0.6182702593474559,0.7641124908230896,0.9820927869317503,0,0
40,2,15,1.0,0.9718525023289344,0.515886728241105,0.6739968906611442,0.9999999999999999,0.627949540811298,0.7714606934295465,0.9857253533731246,4,0
