snr,object_side_size,trial,accuracy,recall,precision,f1,ext_precision,ext_recall,ext_f1,mixed_f1,object_inferred_transformation_array,agents_action
30,3,0,1.0,0.15555555555555556,0.5384615384615383,0.24137931034482757,0.9999999999999998,0.12380952380952381,0.22033898305084745,0.2692307692307692,3,0
30,3,1,1.0,0.30222222222222217,0.7157894736842105,0.42499999999999993,0.9999999999999999,0.18095238095238092,0.30645161290322576,0.4641638225255972,3,0
30,3,2,1.0,0.3973333333333333,0.7095238095238094,0.5094017094017094,1.0,0.24,0.3870967741935484,0.5687022900763359,4,0
30,3,3,1.0,0.4734222222222221,0.7063660477453579,0.5668972857903137,1.0,0.2872380952380952,0.44628588339745484,0.6426158301158299,0,0
30,3,4,1.0,0.5565155555555555,0.7129127761329993,0.6250798722044728,1.0,0.33455238095238093,0.5013701758392327,0.7150786942915229,3,0
30,3,5,1.0,0.6229902222222221,0.7169524121281557,0.6666768130279278,1.0000000000000002,0.3724038095238096,0.5427029667791793,0.7677066857115316,4,0
30,3,6,1.0,0.6761699555555556,0.7691456489735168,0.7196672860272997,0.9999999999999999,0.37676495238095237,0.5473192090332949,0.8068035742013326,1,0
30,3,7,1.0,0.7009359644444444,0.7465898331992687,0.7230429545777971,1.0,0.4023643428571428,0.573837098620713,0.8241767816031598,4,0
30,3,8,1.0,0.7385265493333333,0.6952858741182338,0.7162541892009135,1.0000000000000002,0.45522480761904754,0.6256419011490869,0.8496005420412286,4,0
30,3,9,1.0,0.7463767950222222,0.6793631483408507,0.7112950600497059,1.0,0.4708465127619047,0.6402388130597875,0.8547717733648937,3,0
30,3,10,1.0,0.7526569915733333,0.6570094522605561,0.7015883224527466,1.0,0.49096292449523815,0.6585850210345806,0.8588754048191537,0,0
30,3,11,1.0,0.7354589265920001,0.6458836780806362,0.6877669811640286,0.9999999999999998,0.4880084348342856,0.6559215974990537,0.8475670790276256,1,0
30,3,12,1.0,0.7661449190513778,0.6841569418613249,0.7228334720758297,0.9999999999999998,0.47993055739123797,0.6485852393469599,0.8675900949995489,2,0
30,3,13,1.0,0.79069371301888,0.6775546341090021,0.7297650843125841,1.0000000000000002,0.5001349221034668,0.6667865866387339,0.883114412331154,4,0
30,3,14,1.0,0.7881105259706596,0.6566209608047753,0.7163821035536806,1.0,0.5143936519684876,0.6793394191792232,0.8815009078287719,4,0
30,3,15,1.0,0.8304884207765276,0.6874162256300248,0.7522095897013734,0.9999999999999999,0.5177701596700282,0.6822774270151606,0.9073954375785876,4,0
30,3,16,1.0,0.8643907366212221,0.6885418414038316,0.7665100184098123,1.0,0.5380256515455463,0.6996315711703376,0.9272634964789954,0,0
30,3,17,1.0,0.8915125892969775,0.6990395207481424,0.7836304503665912,1.0,0.5465739956669458,0.7068190687264734,0.9426451553550885,0,0
30,3,18,1.0,0.8909878492153598,0.6692200044523741,0.7643428931820989,0.9999999999999999,0.5705925298668897,0.726595242262165,0.942351744444115,2,0
30,3,19,1.0,0.8905680571500656,0.7014829713450503,0.7847968635843673,1.0,0.5440930715125596,0.7047412899529145,0.942116898444324,3,0
30,3,20,1.0,0.8902322234978303,0.670986402455343,0.7652146945530308,1.0,0.568607790543381,0.7249840195507503,0.941928946540205,0,0
30,3,21,1.0,0.889963556576042,0.6484193573539041,0.7502288178035631,1.0,0.5882195657680379,0.740728270128802,0.9417785369241162,2,0
30,3,22,1.0,0.8897486230386114,0.6694263689973541,0.764020963757728,0.9999999999999999,0.5696232716620494,0.7258089019779685,0.9416581784385106,1,0
30,3,23,1.0,0.8673544539864445,0.6521641329495603,0.7445219430775305,1.0000000000000002,0.569984331615354,0.7261019363535918,0.928966059051948,4,0
30,3,24,1.0,0.8049946743002668,0.625873947545733,0.7042228571727319,0.9999999999999999,0.5512255605303782,0.7106968510007133,0.8919634897120513,3,0
30,3,25,1.0,0.7551068505513246,0.6458008014134031,0.6961895147833405,1.0,0.5011099722338267,0.6676525790953431,0.8604682390865559,0,0
30,3,26,1.0,0.7818632582188374,0.6504296680487784,0.7101159967717324,1.0,0.5151736920727754,0.6800193202510159,0.8775794153816193,2,0
30,3,27,1.0,0.8032683843528476,0.6423339061152241,0.7138429738004426,0.9999999999999999,0.535948477467744,0.6978729890098142,0.8909027533814635,1,0
30,3,28,1.0,0.8203924852600559,0.6566680390139641,0.7294562621694851,0.9999999999999999,0.535425448640862,0.6974294311909618,0.9013358293916018,4,0
30,3,29,1.0,0.8118695437636003,0.6301623908149064,0.7095677154714563,1.0000000000000002,0.5521498827222134,0.7114646450944985,0.8961677694269222,3,0
30,3,30,1.0,0.8272734127886578,0.6478934537340445,0.726677151931198,1.0000000000000002,0.5472284776063423,0.7073660878488205,0.9054730474364323,2,0
30,3,31,1.0,0.8395965080087042,0.6407265040564986,0.7268031787791545,1.0,0.5615923058945975,0.719255984772383,0.9128050682348127,1,0
30,3,32,1.0,0.8494549841847412,0.6331472195903323,0.7255217347367617,1.0000000000000002,0.5749881304299638,0.7301491602644585,0.9186003351784091,3,0
30,3,33,1.0,0.8573417651255707,0.629380211261671,0.7258841260548359,1.0000000000000002,0.5838000281534949,0.7372143171813551,0.9231922538150731,1,0
30,3,34,1.0,0.8636511898782343,0.6560571714846783,0.7456753824434394,0.9999999999999997,0.5641828796656528,0.7213771317919653,0.9268378058821862,1,0
30,3,35,1.0,0.8686987296803651,0.6473018923729549,0.7418339061925596,1.0,0.5751558275420462,0.7302843534401912,0.9297365229428429,3,0
30,3,36,1.0,0.8505145392998477,0.6911487435354924,0.7625946103025174,0.9999999999999997,0.527391874090541,0.6905783421226688,0.9192195156938829,2,0
30,3,37,1.0,0.8359671869954337,0.7321725025002228,0.7806347756013655,1.0,0.4893268326057663,0.6571114169072304,0.9106559124986289,0,0
30,3,38,1.0,0.8465515273741248,0.7405366985814208,0.7900033066948771,1.0,0.48992547991348917,0.6576509852585865,0.9168999779583268,4,0
30,3,39,1.0,0.8550189996770776,0.7340092094714901,0.7899064553074887,1.0,0.49922631680761204,0.6659785933729379,0.9218439270173725,0,0
30,3,40,1.0,0.8617929775194397,0.7179825074751768,0.783342049298878,1.0,0.5144134343984706,0.6793566706608055,0.925766707604247,0,0
30,3,41,1.0,0.8672121597933297,0.6821193895106844,0.763609608647289,1.0,0.5448640808521097,0.705387726474391,0.928884439023058,2,0
30,3,42,1.0,0.8493252833902194,0.708183090524377,0.7723589986743261,1.0,0.5139865027769259,0.6789842602086366,0.9185244921685379,4,0
30,3,43,1.0,0.8350157822677308,0.6689060913116849,0.7427874451628318,1.0,0.5349987260310646,0.6970673225434815,0.9100911178385723,0,0
30,3,44,1.0,0.8457904035919626,0.6684341358103543,0.7467256840585043,0.9999999999999999,0.5422846951105658,0.7032225591419612,0.9164533545585992,2,0
30,3,45,1.0,0.8544101006513478,0.682291896309022,0.7587119545000819,1.0,0.5366848989455956,0.6984970039255866,0.9214899124538231,4,0
30,3,46,1.0,0.8390836360766338,0.6732833894836282,0.7470952024342618,1.0,0.5341098239183814,0.6963123703284457,0.9125018782361343,3,0
30,3,47,1.0,0.8268224644168626,0.6429943159173822,0.7234128117273858,1.0,0.5510973829442287,0.710590307229013,0.9052028651079582,4,0
30,3,48,1.0,0.8170135270890456,0.6417212368535693,0.718835177016875,1.0,0.5456398111172878,0.7060374702989363,0.8992927294250206,2,0
30,3,49,1.0,0.809166377226792,0.6406842894152576,0.7151359755042372,0.9999999999999999,0.5412737536557349,0.7023719859913166,0.8945184781370245,0,0
30,3,50,1.0,0.8028886573369892,0.6398426086544987,0.7121525471572306,0.9999999999999997,0.5377809076864926,0.6994246124378725,0.8906691537157041,0,0
30,3,51,1.0,0.7978664814251469,0.6504362534727545,0.7166475246437286,1.0000000000000002,0.5257129748349086,0.689137450498242,0.8875703392530995,0,0
30,3,52,1.0,0.7731088516124086,0.6535699176786763,0.7083314049119148,0.9999999999999998,0.5069577959670476,0.6728228186931031,0.8720376652672711,0,0
30,3,53,1.0,0.7740426368454824,0.6619846730022976,0.7136415280240151,1.0,0.5011181862316509,0.6676598695931313,0.8726313796176263,0,0
